"","long","lat","yield","variety","seeding_rate","seed_spacing","speed"
"8780",-91.8482565331452,40.3761834420314,243.402091434445,"DKC63-33RIB",35.8571,5.8312,4.08
"8781",-91.8482561951452,40.3761968730314,235.793319394366,"DKC63-33RIB",35.8571,5.8312,4.08
"8782",-91.8482554971452,40.3762103130314,254.967861716526,"DKC63-33RIB",35.8571,5.8312,4.08
"8783",-91.8482545951452,40.3762236930314,247.531542063545,"DKC63-33RIB",35.8571,5.8312,4.08
"8784",-91.8482522771452,40.3762369960314,233.288792075466,"DKC63-33RIB",35.8571,5.8312,4.08
"8785",-91.8482516261452,40.3762504490314,236.392548988118,"DKC63-33RIB",35.4261,5.9021,4.72
"8786",-91.8482511891452,40.3762638250314,221.390845161539,"DKC63-33RIB",35.4261,5.9021,4.72
"8787",-91.8482520281452,40.3762773090314,224.670252438506,"DKC63-33RIB",35.4261,5.9021,4.72
"8788",-91.8482526281452,40.3762907890314,238.14292243648,"DKC63-33RIB",35.4261,5.9021,4.72
"8789",-91.8482529001452,40.3763041840314,242.121894971348,"DKC63-33RIB",35.4261,5.9021,4.72
"8790",-91.8482527611452,40.3763175060314,235.213919477456,"DKC63-33RIB",35.4261,5.9021,4.72
"8791",-91.8482524531452,40.3763309180314,215.666358096244,"DKC63-33RIB",36.0461,5.8006,4.72
"8792",-91.8482519321452,40.3763443680314,210.333521263185,"DKC63-33RIB",36.0461,5.8006,4.72
"8793",-91.8482512641452,40.3763577720314,206.190449155713,"DKC63-33RIB",36.0461,5.8006,4.72
"8794",-91.8482512411452,40.3763711450314,206.889481807071,"DKC63-33RIB",36.0461,5.8006,4.72
"8795",-91.8482510101452,40.3763844550314,225.966033175384,"DKC63-33RIB",36.0461,5.8006,4.72
"8796",-91.8482509481452,40.3763978000314,237.444959962899,"DKC63-33RIB",36.0461,5.8006,4.72
"8797",-91.8482507291452,40.3764112000314,240.983588949901,"DKC63-33RIB",36.0461,5.8006,4.72
"8798",-91.8482503621452,40.3764246330314,238.740984581292,"DKC63-33RIB",36.3051,5.7592,4.73
"8799",-91.8482505991452,40.3764379980314,237.840760678017,"DKC63-33RIB",36.3051,5.7592,4.73
"8800",-91.8482505071452,40.3764514150314,255.682351755535,"DKC63-33RIB",36.3051,5.7592,4.73
"8801",-91.8482503391452,40.3764647490314,245.119369819829,"DKC63-33RIB",36.3051,5.7592,4.73
"8802",-91.8482504091452,40.3764781140314,218.123508621441,"DKC63-33RIB",36.3051,5.7592,4.73
"8803",-91.8482501521452,40.3764913640314,228.064740280632,"DKC63-33RIB",36.3051,5.7592,4.73
"8804",-91.8482498131452,40.3765046770314,223.820859599637,"DKC63-33RIB",36.3051,5.7592,4.73
"8805",-91.8482496381452,40.3765178980314,226.762580590369,"DKC63-33RIB",36.4141,5.742,4.92
"8806",-91.8482494241452,40.3765312070314,221.485054310387,"DKC63-33RIB",36.4141,5.742,4.92
"8807",-91.8482491861452,40.3765445440314,220.376107543478,"DKC63-33RIB",36.4141,5.742,4.92
"8808",-91.8482488411452,40.3765578830314,220.814825772768,"DKC63-33RIB",36.4141,5.742,4.92
"8809",-91.8482485061452,40.3765711890314,241.313830260307,"DKC63-33RIB",36.4141,5.742,4.92
"8810",-91.8482482571452,40.3765844740314,231.950917646956,"DKC63-33RIB",36.4141,5.742,4.92
"8811",-91.8482481831452,40.3765978000314,239.870342206375,"DKC63-33RIB",38.0112,5.5007,4.93
"8812",-91.8482480231452,40.3766110960314,232.022203063441,"DKC63-33RIB",38.0112,5.5007,4.93
"8813",-91.8482479551452,40.3766244690314,233.742955910415,"DKC63-33RIB",38.0112,5.5007,4.93
"8814",-91.8482478411452,40.3766377790314,237.702574472475,"DKC63-33RIB",38.0112,5.5007,4.93
"8815",-91.8482475061452,40.3766510720314,220.068309299404,"DKC63-33RIB",38.0112,5.5007,4.93
"8816",-91.8482470141452,40.3766644070314,220.462027898638,"DKC63-33RIB",38.0112,5.5007,4.93
"8817",-91.8482467071452,40.3766776530314,222.993772984424,"DKC63-33RIB",38.0112,5.5007,4.93
"8818",-91.8482464721452,40.3766909160314,234.216789667517,"DKC63-33RIB",38.2482,5.4666,4.93
"8819",-91.8482462981452,40.3767041830314,244.831634027192,"DKC63-33RIB",38.2482,5.4666,4.93
"8820",-91.8482462541452,40.3767174200314,223.603359947143,"DKC63-33RIB",38.2482,5.4666,4.93
"8821",-91.8482462981452,40.3767306020314,241.789375861767,"DKC63-33RIB",38.2482,5.4666,4.93
"8822",-91.8482463701452,40.3767437810314,230.57668461343,"DKC63-33RIB",38.2482,5.4666,4.93
"8823",-91.8482462181452,40.3767568140314,211.964380252182,"DKC63-33RIB",38.2482,5.4666,4.93
"8824",-91.8482461561452,40.3767699660314,213.624144287681,"DKC63-33RIB",38.2482,5.4666,4.93
"8825",-91.8482458741452,40.3767830670314,219.518299061743,"DKC63-33RIB",38.2562,5.4655,4.94
"8826",-91.8482456801452,40.3767963650314,234.704903141738,"DKC63-33RIB",38.2562,5.4655,4.94
"8827",-91.8482452811452,40.3768094770314,247.511869468577,"DKC63-33RIB",38.2562,5.4655,4.94
"8828",-91.8482448821452,40.3768226800314,231.308791079193,"DKC63-33RIB",38.2562,5.4655,4.94
"8829",-91.8482442891452,40.3768359520314,236.534826908595,"DKC63-33RIB",38.2562,5.4655,4.94
"8830",-91.8482441011452,40.3768492060314,232.885087391852,"DKC63-33RIB",38.2562,5.4655,4.94
"8831",-91.8482439231452,40.3768623890314,225.172431023238,"DKC63-33RIB",38.2672,5.4639,4.95
"8832",-91.8482440721452,40.3768756270314,219.862005606428,"DKC63-33RIB",38.2672,5.4639,4.95
"8833",-91.8482440691452,40.3768888550314,200.839715122012,"DKC63-33RIB",38.2672,5.4639,4.95
"8834",-91.8482440141452,40.3769021120314,215.861809364209,"DKC63-33RIB",38.2672,5.4639,4.95
"8835",-91.8482438861452,40.3769154250314,212.157307080027,"DKC63-33RIB",38.2672,5.4639,4.95
"8836",-91.8482436641452,40.3769287120314,214.909229323005,"DKC63-33RIB",38.2672,5.4639,4.95
"8837",-91.8482436111453,40.3769420520314,215.480216654934,"DKC63-33RIB",38.2672,5.4639,4.95
"8838",-91.8482434231452,40.3769554000314,232.054145244943,"DKC63-33RIB",38.2272,5.4696,4.95
"8839",-91.8482430891452,40.3769687020314,230.327749655215,"DKC63-33RIB",38.2272,5.4696,4.95
"8840",-91.8482424161452,40.3769820070314,236.629610356153,"DKC63-33RIB",38.2272,5.4696,4.95
"8841",-91.8482421691452,40.3769953710314,233.176695820031,"DKC63-33RIB",38.2272,5.4696,4.95
"8842",-91.8482419571452,40.3770086130314,243.214664801099,"DKC63-33RIB",38.2272,5.4696,4.95
"8843",-91.8482419271452,40.3770218670314,218.590550548443,"DKC63-33RIB",38.2272,5.4696,4.95
"8844",-91.8482420351452,40.3770352050314,211.33898593422,"DKC63-33RIB",38.2272,5.4696,4.95
"8845",-91.8482420011452,40.3770484820314,214.890314814885,"DKC63-33RIB",38.2722,5.4632,4.96
"8846",-91.8482419541452,40.3770616840314,218.1157042149,"DKC63-33RIB",38.2722,5.4632,4.96
"8847",-91.8482412721452,40.3770750270314,230.674729439927,"DKC63-33RIB",38.2722,5.4632,4.96
"8848",-91.8482411051452,40.3770884080314,210.360186873089,"DKC63-33RIB",38.2722,5.4632,4.96
"8849",-91.8482404481452,40.3771018600314,225.067379206542,"DKC63-33RIB",38.2722,5.4632,4.96
"8850",-91.8482403191452,40.3771152620314,219.698127965545,"DKC63-33RIB",38.2722,5.4632,4.96
"8851",-91.8482400621452,40.3771286740314,221.102090867739,"DKC63-33RIB",38.2722,5.4632,4.95
"8852",-91.8482395151452,40.3771421530314,217.688408659377,"DKC63-33RIB",38.2722,5.4632,4.95
"8853",-91.8482393341452,40.3771555080314,223.602996924502,"DKC63-33RIB",38.2722,5.4632,4.95
"8854",-91.8482395931452,40.3771690230314,230.213737515796,"DKC63-33RIB",38.2722,5.4632,4.95
"8855",-91.8482394981452,40.3771826380314,231.008062287166,"DKC63-33RIB",38.2722,5.4632,4.95
"8856",-91.8482391101452,40.3771961470314,225.190124870181,"DKC63-33RIB",38.2722,5.4632,4.95
"8857",-91.8482388301452,40.3772095740314,230.437218155564,"DKC63-33RIB",38.2722,5.4632,4.95
"8858",-91.8482387771452,40.3772230770314,231.439199017781,"DKC63-33RIB",38.2532,5.4659,4.96
"8859",-91.8482385521452,40.3772367390314,231.452590317343,"DKC63-33RIB",38.2532,5.4659,4.96
"8860",-91.8482381491452,40.3772503530314,238.351182964793,"DKC63-33RIB",38.2532,5.4659,4.96
"8861",-91.8482379221452,40.3772638820314,229.999994752977,"DKC63-33RIB",38.2532,5.4659,4.96
"8862",-91.8482378011452,40.3772774110314,228.027859781894,"DKC63-33RIB",38.2532,5.4659,4.96
"8863",-91.8482375601453,40.3772908090314,223.39784603576,"DKC63-33RIB",38.2532,5.4659,4.96
"8864",-91.8482378361452,40.3773043020314,200.126154786797,"DKC63-33RIB",38.2722,5.4632,4.94
"8865",-91.8482378631452,40.3773178900314,204.643232488602,"DKC63-33RIB",38.2722,5.4632,4.94
"8866",-91.8482378851452,40.3773313890314,202.548056323408,"DKC63-33RIB",38.2722,5.4632,4.94
"8867",-91.8482375131452,40.3773449310314,231.322017709498,"DKC63-33RIB",38.2722,5.4632,4.94
"8868",-91.8482372701452,40.3773584190314,238.902685280595,"DKC63-33RIB",38.2722,5.4632,4.94
"8869",-91.8482371231452,40.3773719390314,222.976278338114,"DKC63-33RIB",38.2722,5.4632,4.94
"8870",-91.8482367471452,40.3773853720314,238.024994875284,"DKC63-33RIB",38.2722,5.4632,4.94
"8871",-91.8482359841452,40.3773989180314,241.30014140338,"DKC63-33RIB",38.2112,5.4719,4.95
"8872",-91.8482358421452,40.3774125430314,232.643137303515,"DKC63-33RIB",38.2112,5.4719,4.95
"8873",-91.8482355131452,40.3774261450314,225.365850091216,"DKC63-33RIB",38.2112,5.4719,4.95
"8874",-91.8482351651452,40.3774397050314,228.581762826978,"DKC63-33RIB",38.2112,5.4719,4.95
"8875",-91.8482349461452,40.3774532620314,230.233269410905,"DKC63-33RIB",38.2112,5.4719,4.95
"8876",-91.8482350431452,40.3774669010314,222.14942265812,"DKC63-33RIB",38.2112,5.4719,4.95
"8877",-91.8482350261452,40.3774805170314,210.118485882765,"DKC63-33RIB",37.2061,5.6197,4.94
"8878",-91.8482347761452,40.3774940450314,220.858698020236,"DKC63-33RIB",37.2061,5.6197,4.94
"8879",-91.8482345341452,40.3775075120314,211.92037623283,"DKC63-33RIB",37.2061,5.6197,4.94
"8880",-91.8482344081452,40.3775210600314,219.882457295723,"DKC63-33RIB",37.2061,5.6197,4.94
"8881",-91.8482342121452,40.3775344890314,227.122844915742,"DKC63-33RIB",37.2061,5.6197,4.94
"8882",-91.8482339361452,40.3775479990314,231.02358058774,"DKC63-33RIB",37.2061,5.6197,4.94
"8883",-91.8482338381452,40.3775614920314,239.225471202093,"DKC63-33RIB",37.2061,5.6197,4.94
"8884",-91.8482335281452,40.3775750320314,243.865944228148,"DKC63-33RIB",37.3241,5.602,4.94
"8885",-91.8482333831452,40.3775885410314,225.23129183809,"DKC63-33RIB",37.3241,5.602,4.94
"8886",-91.8482332291452,40.3776019120314,229.710359310112,"DKC63-33RIB",37.3241,5.602,4.94
"8887",-91.8482332231452,40.3776154270314,197.555895898395,"DKC63-33RIB",37.3241,5.602,4.94
"8888",-91.8482330851452,40.3776288850314,235.313124138135,"DKC63-33RIB",37.3241,5.602,4.94
"8889",-91.8482331581452,40.3776423070314,230.865838946243,"DKC63-33RIB",37.3241,5.602,4.94
"8890",-91.8482332151452,40.3776557020314,228.821150619517,"DKC63-33RIB",37.3311,5.6009,4.94
"8891",-91.8482327601452,40.3776691960314,231.431891649604,"DKC63-33RIB",37.3311,5.6009,4.94
"8892",-91.8482322651452,40.3776825330314,226.008670989629,"DKC63-33RIB",37.3311,5.6009,4.94
"8893",-91.8482320671452,40.3776960460314,213.240168929348,"DKC63-33RIB",37.3311,5.6009,4.94
"8894",-91.8482313921452,40.3777094780314,214.530348260097,"DKC63-33RIB",37.3311,5.6009,4.94
"8895",-91.8482308491452,40.3777228680314,212.376210147899,"DKC63-33RIB",37.3311,5.6009,4.94
"8896",-91.8482304231452,40.3777363810314,208.837435184522,"DKC63-33RIB",37.3311,5.6009,4.94
"8897",-91.8482306941452,40.3777498400314,226.922128191799,"DKC63-33RIB",37.2701,5.6101,4.95
"8898",-91.8482307871452,40.3777632910314,230.562602470008,"DKC63-33RIB",37.2701,5.6101,4.95
"8899",-91.8482306521452,40.3777765740314,242.375614327747,"DKC63-33RIB",37.2701,5.6101,4.95
"8900",-91.8482305671452,40.3777898140314,220.935157322308,"DKC63-33RIB",37.2701,5.6101,4.95
"8901",-91.8482305731452,40.3778032590314,234.534985765624,"DKC63-33RIB",37.2701,5.6101,4.95
"8902",-91.8482304971452,40.3778165400314,235.332911323187,"DKC63-33RIB",37.2701,5.6101,4.95
"8903",-91.8482302251452,40.3778298790314,227.12299051097,"DKC63-33RIB",37.2701,5.6101,4.95
"8904",-91.8482298821452,40.3778431990314,227.021872619332,"DKC63-33RIB",37.2501,5.6131,4.96
"8905",-91.8482295421452,40.3778565520314,228.922985108989,"DKC63-33RIB",37.2501,5.6131,4.96
"8906",-91.8482292631452,40.3778699430314,213.262811993047,"DKC63-33RIB",37.2501,5.6131,4.96
"8907",-91.8482290101452,40.3778832300314,213.449245575551,"DKC63-33RIB",37.2501,5.6131,4.96
"8908",-91.8482287491452,40.3778965440314,202.936439418652,"DKC63-33RIB",37.2501,5.6131,4.96
"8909",-91.8482286161452,40.3779099130314,204.685110194682,"DKC63-33RIB",37.2501,5.6131,4.96
"8910",-91.8482284121452,40.3779232900314,201.306291229901,"DKC63-33RIB",37.4381,5.5849,4.75
"8911",-91.8482283791452,40.3779367420314,199.702881187139,"DKC63-33RIB",37.4381,5.5849,4.75
"8912",-91.8482283411452,40.3779503120314,217.85710699784,"DKC63-33RIB",37.4381,5.5849,4.75
"8913",-91.8482282161452,40.3779637640314,216.118131831823,"DKC63-33RIB",37.4381,5.5849,4.75
"8914",-91.8482280841452,40.3779772740314,218.971108911288,"DKC63-33RIB",37.4381,5.5849,4.75
"8915",-91.8482282041452,40.3779908280314,220.271849267717,"DKC63-33RIB",37.4381,5.5849,4.75
"8916",-91.8482281391452,40.3780044870314,210.031989934315,"DKC63-33RIB",37.4381,5.5849,4.75
"8917",-91.8482278771452,40.3780181520314,199.231858683503,"DKC63-33RIB",37.4201,5.5876,4.76
"8918",-91.8482274931452,40.3780316770314,210.30042425559,"DKC63-33RIB",37.4201,5.5876,4.76
"8919",-91.8482271441452,40.3780452960314,204.908188693342,"DKC63-33RIB",37.4201,5.5876,4.76
"8920",-91.8482267741452,40.3780590590314,201.295501671573,"DKC63-33RIB",37.4201,5.5876,4.76
"8921",-91.8482263071452,40.3780728110314,194.843725724857,"DKC63-33RIB",37.4201,5.5876,4.76
"8922",-91.8482259001452,40.3780863710314,233.97859519246,"DKC63-33RIB",37.4201,5.5876,4.76
"8923",-91.8482257741452,40.3781001420314,212.744075344366,"DKC63-33RIB",37.4171,5.588,4.76
"8924",-91.8482257841452,40.3781138370314,202.646869916414,"DKC63-33RIB",37.4171,5.588,4.76
"8925",-91.8482255571452,40.3781274480314,206.002399862628,"DKC63-33RIB",37.4171,5.588,4.76
"8926",-91.8482254341452,40.3781410690314,222.623487432092,"DKC63-33RIB",37.4171,5.588,4.76
"8927",-91.8482252811452,40.3781547310314,218.616334757491,"DKC63-33RIB",37.4171,5.588,4.76
"8928",-91.8482252541452,40.3781683400314,209.135799483496,"DKC63-33RIB",37.4171,5.588,4.76
"8929",-91.8482250371452,40.3781820260314,207.386056780799,"DKC63-33RIB",37.4171,5.588,4.76
"8930",-91.8482249311452,40.3781956610314,210.589702050631,"DKC63-33RIB",37.5162,5.5733,4.73
"8931",-91.8482249221452,40.3782092650314,228.255423819982,"DKC63-33RIB",37.5162,5.5733,4.73
"8932",-91.8482249511452,40.3782228980314,231.683171643931,"DKC63-33RIB",37.5162,5.5733,4.73
"8933",-91.8482246601452,40.3782364920314,216.5256873546,"DKC63-33RIB",37.5162,5.5733,4.73
"8934",-91.8482243371452,40.3782501280314,221.659885162833,"DKC63-33RIB",37.5162,5.5733,4.73
"8935",-91.8482239011452,40.3782635300314,225.111799787384,"DKC63-33RIB",37.5162,5.5733,4.73
"8936",-91.8482233971452,40.3782770740314,227.098329904901,"DKC63-33RIB",37.3211,5.6024,4.73
"8937",-91.8482228761452,40.3782904660314,202.741311461695,"DKC63-33RIB",37.3211,5.6024,4.73
"8938",-91.8482221761452,40.3783038290314,201.303479595705,"DKC63-33RIB",37.3211,5.6024,4.73
"8939",-91.8482216061452,40.3783173090314,192.461379252724,"DKC63-33RIB",37.3211,5.6024,4.73
"8940",-91.8482209571452,40.3783307080314,193.517913543048,"DKC63-33RIB",37.3211,5.6024,4.73
"8941",-91.8482201931452,40.3783441630314,192.855324700686,"DKC63-33RIB",37.3211,5.6024,4.73
"8942",-91.8482191841452,40.3783575480314,200.785886022524,"DKC63-33RIB",37.3211,5.6024,4.73
"8943",-91.8482191341452,40.3783708040314,203.729520027486,"DKC63-33RIB",37.2631,5.6111,4.73
"8944",-91.8482191761452,40.3783841090314,232.984708918956,"DKC63-33RIB",37.2631,5.6111,4.73
"8945",-91.8482196711452,40.3783973590314,234.436963142322,"DKC63-33RIB",37.2631,5.6111,4.73
"8946",-91.8482205991452,40.3784105980314,212.932194943554,"DKC63-33RIB",37.2631,5.6111,4.73
"8947",-91.8482204051452,40.3784237130314,237.034126763031,"DKC63-33RIB",37.2631,5.6111,4.73
"8948",-91.8482206061452,40.3784368390314,228.88363401562,"DKC63-33RIB",37.2631,5.6111,4.73
"8949",-91.8482206321452,40.3784499370314,218.278807120797,"DKC63-33RIB",37.2501,5.6131,4.74
"8950",-91.8482203241452,40.3784630000314,220.135735413774,"DKC63-33RIB",37.2501,5.6131,4.74
"8951",-91.8482200941452,40.3784760890314,213.486353090963,"DKC63-33RIB",37.2501,5.6131,4.74
"8952",-91.8482197251452,40.3784890860314,225.434887015521,"DKC63-33RIB",37.2501,5.6131,4.74
"8953",-91.8482192951452,40.3785020950314,219.396948622048,"DKC63-33RIB",37.2501,5.6131,4.74
"8954",-91.8482190741452,40.3785152790314,206.495068775435,"DKC63-33RIB",37.2501,5.6131,4.74
"8955",-91.8482188101452,40.3785281770314,211.579613550886,"DKC63-33RIB",37.2501,5.6131,4.74
"8956",-91.8482185451452,40.3785410760314,211.913546191821,"DKC63-33RIB",37.2331,5.6157,4.76
"8957",-91.8482182751452,40.3785540660314,235.849064596913,"DKC63-33RIB",37.2331,5.6157,4.76
"8958",-91.8482179491452,40.3785670410314,238.108445424921,"DKC63-33RIB",37.2331,5.6157,4.76
"8959",-91.8482176701452,40.3785801160314,232.808407755202,"DKC63-33RIB",37.2331,5.6157,4.76
"8960",-91.8482172361452,40.3785930390314,226.607539830372,"DKC63-33RIB",37.2331,5.6157,4.76
"8961",-91.8482170511452,40.3786059710314,219.190939896219,"DKC63-33RIB",37.2331,5.6157,4.76
"8962",-91.8482169481452,40.3786188680314,222.003157111928,"DKC63-33RIB",37.2331,5.6157,4.76
"8963",-91.8482170841452,40.3786316790314,222.728601233424,"DKC63-33RIB",37.1471,5.6287,4.74
"8964",-91.8482168491452,40.3786445270314,203.569574063848,"DKC63-33RIB",37.1471,5.6287,4.74
"8965",-91.8482168871452,40.3786573790314,232.845080667378,"DKC63-33RIB",37.1471,5.6287,4.74
"8966",-91.8482169991452,40.3786702610314,235.588614429799,"DKC63-33RIB",37.1471,5.6287,4.74
"8967",-91.8482166631452,40.3786832170314,230.002393767888,"DKC63-33RIB",37.1471,5.6287,4.74
"8968",-91.8482160151452,40.3786962050314,232.092552385593,"DKC63-33RIB",37.1471,5.6287,4.74
"8969",-91.8482154911452,40.3787092870314,221.321206800964,"DKC63-33RIB",37.1471,5.6287,4.74
"8970",-91.8482148231452,40.3787223580314,219.793892842506,"DKC63-33RIB",37.1791,5.6238,4.74
"8971",-91.8482143701452,40.3787353190314,227.506007993558,"DKC63-33RIB",37.1791,5.6238,4.74
"8972",-91.8482140851452,40.3787484520314,220.600691429534,"DKC63-33RIB",37.1791,5.6238,4.74
"8973",-91.8482135541452,40.3787615010314,238.300097114473,"DKC63-33RIB",37.1791,5.6238,4.74
"8974",-91.8482135151452,40.3787746960314,237.676619542539,"DKC63-33RIB",37.1791,5.6238,4.74
"8975",-91.8482132481452,40.3787879270314,224.340716133503,"DKC63-33RIB",37.1791,5.6238,4.74
"8976",-91.8482133531452,40.3788011860314,231.064476680153,"DKC63-33RIB",37.1791,5.6238,4.74
"8977",-91.8482131481452,40.3788141690314,223.647252552552,"DKC63-33RIB",37.1781,5.624,4.74
"8978",-91.8482130501452,40.3788272800314,235.502803799084,"DKC63-33RIB",37.1781,5.624,4.74
"8979",-91.8482130851452,40.3788404830314,244.8286952533,"DKC63-33RIB",37.1781,5.624,4.74
"8980",-91.8482130221452,40.3788536320314,229.435640205189,"DKC63-33RIB",37.1781,5.624,4.74
"8981",-91.8482132001452,40.3788666280314,239.813470026277,"DKC63-33RIB",37.1781,5.624,4.74
"8982",-91.8482136641452,40.3788798640314,221.97482361524,"DKC63-33RIB",37.1781,5.624,4.74
"8983",-91.8482135011452,40.3788928420314,226.616079002861,"DKC63-33RIB",37.2511,5.6129,4.75
"8984",-91.8482132081452,40.3789059090314,212.308933528278,"DKC63-33RIB",37.2511,5.6129,4.75
"8985",-91.8482128251452,40.3789190540314,208.202030622094,"DKC63-33RIB",37.2511,5.6129,4.75
"8986",-91.8482119671452,40.3789321820314,241.727336120926,"DKC63-33RIB",37.2511,5.6129,4.75
"8987",-91.8482111151452,40.3789453610314,240.904504291502,"DKC63-33RIB",37.2511,5.6129,4.75
"8988",-91.8482106631452,40.3789585420314,229.362763837753,"DKC63-33RIB",37.2511,5.6129,4.75
"8989",-91.8482103221452,40.3789715780314,234.112295424036,"DKC63-33RIB",37.2511,5.6129,4.75
"8990",-91.8482099161452,40.3789847080314,237.23566251288,"DKC63-33RIB",37.2991,5.6057,4.74
"8991",-91.8482099151452,40.3789978940314,216.063375147162,"DKC63-33RIB",37.2991,5.6057,4.74
"8992",-91.8482097531452,40.3790109150314,303.381493516432,"DKC63-33RIB",37.2991,5.6057,4.74
"8993",-91.8482094871452,40.3790239750314,327.701082738452,"DKC63-33RIB",37.2991,5.6057,4.74
"8994",-91.8482092981452,40.3790369700314,296.999391350387,"DKC63-33RIB",37.2991,5.6057,4.74
"8995",-91.8482091311452,40.3790497170314,316.402147947421,"DKC63-33RIB",37.2991,5.6057,4.74
"8996",-91.8482086721451,40.3790626610314,295.448320715063,"DKC63-33RIB",37.2991,5.6057,4.74
"8997",-91.8482080881451,40.3790755350314,284.42517236085,"DKC63-33RIB",37.8552,5.5234,3.93
"8998",-91.8482078011451,40.3790884330314,250.870892834672,"DKC63-33RIB",37.8552,5.5234,3.93
"8999",-91.8482081971451,40.3791012590314,239.769249245401,"DKC63-33RIB",37.8552,5.5234,3.93
"9000",-91.8482093131451,40.3791142900314,223.03413192703,"DKC63-33RIB",37.8552,5.5234,3.93
"9001",-91.8482099681451,40.3791271690314,221.029354125663,"DKC63-33RIB",37.8552,5.5234,3.93
"9002",-91.8482102741451,40.3791401460314,227.293858098079,"DKC63-33RIB",37.8552,5.5234,3.93
"9003",-91.8482104411451,40.3791531570314,231.780604618531,"DKC63-33RIB",37.8552,5.5234,3.93
"9004",-91.8482105191451,40.3791663060314,232.429607705313,"DKC63-33RIB",37.8742,5.5206,3.66
"9005",-91.8482101981451,40.3791793350314,228.819933002038,"DKC63-33RIB",37.8742,5.5206,3.66
"9006",-91.8484315591452,40.3791704080314,151.456990741188,"DKC63-33RIB",37.8602,5.5227,3.68
"9007",-91.8484315651451,40.3791562300314,193.526932633363,"DKC63-33RIB",37.7842,5.5338,4.07
"9008",-91.8484308911451,40.3791422920314,222.505686036996,"DKC63-33RIB",37.7842,5.5338,4.07
"9009",-91.8484308651451,40.3791284840314,226.338628649894,"DKC63-33RIB",37.7842,5.5338,4.07
"9010",-91.8484313821452,40.3791148010314,244.832044517901,"DKC63-33RIB",37.7842,5.5338,4.07
"9011",-91.8484311661451,40.3791012010314,247.395790685141,"DKC63-33RIB",37.7842,5.5338,4.07
"9012",-91.8484320091451,40.3790875410314,234.632728000264,"DKC63-33RIB",37.7842,5.5338,4.07
"9013",-91.8484322591451,40.3790739950314,237.415592546918,"DKC63-33RIB",37.7842,5.5338,4.07
"9014",-91.8484324541451,40.3790602670314,233.048355579988,NA,NA,NA,NA
"9015",-91.8484321981451,40.3790466010314,231.732359230826,NA,NA,NA,NA
"9016",-91.8484322471451,40.3790328940314,248.179587692002,NA,NA,NA,NA
"9017",-91.8484324101451,40.3790192490314,249.204723899,NA,NA,NA,NA
"9018",-91.8484325271451,40.3790055970314,254.708998588497,NA,NA,NA,NA
"9019",-91.8484330931451,40.3789919570314,255.446977677065,NA,NA,NA,NA
"9020",-91.8484338511451,40.3789784260314,274.568930484852,NA,NA,NA,NA
"9021",-91.8484342041451,40.3789648800314,276.158740725077,NA,NA,NA,NA
"9022",-91.8484344471451,40.3789513390314,274.953893212661,NA,NA,NA,NA
"9023",-91.8484343371451,40.3789377620314,260.36943612415,NA,NA,NA,NA
"9024",-91.8484343981451,40.3789241090314,260.856401838006,NA,NA,NA,NA
"9025",-91.8484341951451,40.3789105010314,267.766576454699,NA,NA,NA,NA
"9026",-91.8484341261451,40.3788969130314,236.651410737463,NA,NA,NA,NA
"9027",-91.8484342391451,40.3788833330314,234.272838291237,NA,NA,NA,NA
"9028",-91.8484342881451,40.3788698840314,227.200965938039,NA,NA,NA,NA
"9029",-91.8484342111451,40.3788563240314,215.030686684128,NA,NA,NA,NA
"9030",-91.8484342081451,40.3788428730314,229.119425119229,NA,NA,NA,NA
"9031",-91.8484347471451,40.3788295120314,222.142213723007,NA,NA,NA,NA
"9032",-91.8484354451451,40.3788160990314,224.691926410424,NA,NA,NA,NA
"9033",-91.8484361271451,40.3788027680314,219.186344203003,NA,NA,NA,NA
"9034",-91.8484370541451,40.3787894990314,209.045836424223,NA,NA,NA,NA
"9035",-91.8484374081451,40.3787761260314,223.140673974049,NA,NA,NA,NA
"9036",-91.8484373521451,40.3787626720314,219.347840637013,NA,NA,NA,NA
"9037",-91.8484377351451,40.3787493790314,246.364582432449,NA,NA,NA,NA
"9038",-91.8484378671451,40.3787360000314,238.816349857585,NA,NA,NA,NA
"9039",-91.8484384191451,40.3787227140314,233.68859086955,NA,NA,NA,NA
"9040",-91.8484386381451,40.3787094080314,255.731275153227,NA,NA,NA,NA
"9041",-91.8484387401451,40.3786963200314,246.023224534424,NA,NA,NA,NA
"9042",-91.8484385561451,40.3786831370314,248.443278910154,NA,NA,NA,NA
"9043",-91.8484380351451,40.3786698650314,247.183440344245,NA,NA,NA,NA
"9044",-91.8484381791451,40.3786566140314,229.650545674535,NA,NA,NA,NA
"9045",-91.8484385221451,40.3786434150314,236.892282609289,NA,NA,NA,NA
"9046",-91.8484389591451,40.3786301640314,245.754526536421,NA,NA,NA,NA
"9047",-91.8484397101451,40.3786169600314,213.89905250434,NA,NA,NA,NA
"9048",-91.8484402091451,40.3786037340314,218.376613552916,NA,NA,NA,NA
"9049",-91.8484405201451,40.3785904210314,205.111972629831,NA,NA,NA,NA
"9050",-91.8484408861451,40.3785771380314,210.2763131618,NA,NA,NA,NA
"9051",-91.8484413531451,40.3785637980314,235.74555450453,NA,NA,NA,NA
"9052",-91.8484415041451,40.3785505300314,233.887100341512,NA,NA,NA,NA
